!  
! R    D    M    P
2000
50.91590021837268 166591.3168268388 310370938957.60095 -10986120787.554823
51.26900954314023 163548.689688003 312282896630.41174 -10944007361.073399
51.62456773348225 160555.95494424904 314199224528.00183 -10901926840.571507
51.982591772644945 157612.41378611617 316119864741.8209 -10859880191.29059
52.34309876165587 154717.37491417804 318044758982.54926 -10817868375.302317
52.706105920140715 151870.1544966593 319973848587.3562 -10775892351.42256
53.07163058714586 149070.07612674014 321907074527.22577 -10733953075.126045
53.43969022196653 146316.47077955538 323844377414.34717 -10692051498.46162
53.81030240498076 143608.67676889495 325785697509.5692 -10650188569.968212
54.18348483848905 140946.03970361248 327730974729.9149 -10608365234.591505
54.55925534756016 138327.91244374687 329680148656.1571 -10566582433.601234
54.93763188088218 135753.65505636862 331633158540.44867 -10524841104.509306
55.31863251162005 133222.63477115112 333589943314.0106 -10483142180.988577
55.70227543827882 130734.22593567941 335550441594.8721 -10441486592.792395
56.08857898557286 128287.80997050022 337514591695.66187 -10399875265.674911
56.477561605301155 125882.7753239235 339482331631.4489 -10358309121.312168
56.86924187722866 123518.5174265794 341453599127.6302 -10316789077.223953
57.26363850997374 121194.43864574109 343428331627.86304 -10275316046.696482
57.660770341901824 118909.94823941901 345406466302.0413 -10233890938.705881
58.0606563420252 116664.46231023497 347387940054.3114 -10192514657.842495
58.463315610909056 114457.40375908377 349372689531.1276 -10151188104.236034
58.86876738158385 112288.20223858902 351360651129.3439 -10109912173.481588
59.27703102046396 110156.29410636268 353351761004.34 -10068687756.566483
59.688126028272706 108061.12237807427 355345955078.1805 -10027515739.798018
60.10207204097383 106002.136680339 357343169047.8032 -9986397004.732115
60.51888883070941 103978.79320343153 359343338393.23663 -9945332428.102816
60.93859630674424 101990.55465383494 361346398385.8426 -9904322881.752735
61.36121451641682 100036.89020663084 363352284096.58344 -9863369232.56441
61.78676364609695 98117.27545773999 365360930404.31055 -9822472342.39258
62.215264022149874 96231.19237602159 367372272004.0721 -9781633067.997408
62.64673611190719 94378.1292552379 369386243415.439 -9740852260.978651
63.081200524644494 92557.58066589404 371402778990.84607 -9700130767.7108
63.518678012565765 90769.04740695965 373421812923.9452 -9659469429.279161
63.95918947179459 89012.03645748128 375443279257.97144 -9618869081.416937
64.40275594337228 87286.06092809289 377467111894.1164 -9578330554.443281
64.84939861426288 85590.64001243401 379493244599.90936 -9537854673.202349
65.29913881836521 83925.29893848122 381521611017.60297 -9497442257.003347
65.75199803753178 82289.56891980395 383552144672.5608 -9457094119.561598
66.207997902595 80682.98710674996 385584778981.6465 -9416811068.9406
66.66716019440028 79105.09653757045 387619447261.61066 -9376593907.495136
67.12950684484642 77555.44608949231 389656082737.4739 -9336443431.815407
67.59505993793323 76033.5904297443 391694618550.9049 -9296360432.672165
68.06384171081629 74539.08996654784 393734987768.5897 -9256345694.962948
68.53587455486918 73071.51080007727 395777123390.59174 -9216399997.659304
69.01118101675299 71630.4246733996 397820958358.7001 -9176524113.755102
69.48978379949321 70215.40892340135 399866425564.7631 -9136718810.215897
69.97170576356423 68826.04643170923 401913457859.00714 -9096984847.929344
70.45696992798119 67461.92557561363 403961988058.336 -9057322981.656698
70.94559947139953 66122.64017900192 406011948954.61206 -9017733959.98535
71.4376177332221 64807.78946331031 408063273322.9143 -8978218525.282494
71.93304821471398 63516.977998500006 410115893929.77295 -8938777413.649807
72.43191458012498 62249.81565406748 412169743541.37854 -8899411354.87928
72.93424065782006 61005.917550094484 414224754931.76324 -8860121072.410065
73.44005044141737 59784.904008346595 416280860890.9525 -8820907283.286465
73.94936809093437 58586.400503427074 418337994233.08527 -8781770698.116983
74.46221793394184 57410.03761399312 420396087804.5012 -8742712021.03447
74.97862446672589 56255.45097404243 422455074491.7928 -8703731949.657364
75.49861235545798 55122.281224276914 424514887229.8201 -8664831175.052046
76.02220643737307 54010.17396355061 426575459009.6874 -8626010381.69626
76.54943172195625 52918.7797004082 428636722886.67957 -8587270247.44363
77.08031339213687 51847.75380472323 430698611988.1548 -8548611443.489329
77.61487680549173 50796.75645943994 432761059521.3954 -8510034634.336775
78.15314749545617 49765.452612427405 434823998781.41156 -8471540477.765462
78.69515117254369 48753.511928452426 436887363158.69867 -8433129624.799892
79.24091372557403 47760.608741277065 438951086146.9453 -8394802719.679594
79.79046122290974 46786.42200588813 441015101350.6906 -8356560399.830237
80.34381991370132 45830.63525086421 443079342492.93005 -8318403295.835841
80.90101622914102 44892.93653088736 445143743422.667 -8280332031.412088
81.46207678372535 43973.018379404995 447208238122.40924 -8242347223.380723
82.0270283765263 43070.57776144848 449272760715.60895 -8204449481.645037
82.5958979924714 42185.31602661417 451337245474.0442 -8166639409.166453
83.16871280363262 41316.93886221305 453401626825.1408 -8128917601.9421835
83.74550017052434 40465.15624659456 455465839359.23334 -8091284648.983976
84.32628764341015 39629.68240265024 457529817836.7634 -8053741132.297937
84.9111029636188 38810.23575150334 459593497195.41425 -8016287626.865451
85.49997406486925 38006.53886638882 461656812557.1796 -7978924700.625136
86.092929074605 37218.318426730155 463719699235.3675 -7941652914.455907
86.68999631533748 36445.30517241771 465782092741.53394 -7904472822.161072
87.291204305999 35687.23385829371 467843928792.3501 -7867384970.453518
87.89658176330487 34943.84320884917 469905143316.3973 -7830389898.941933
88.50615760312508 34214.87587313745 471965672460.8919 -7793488140.118093
89.11996094186547 33500.078379909486 474025452598.33673 -7756680219.345189
89.73802109785849 32799.20109297504 476084420333.099 -7719966654.847202
90.36036759276358 32111.998166794874 478142512507.9141 -7683347957.699301
90.98703015297724 31438.227502308262 480199666210.31244 -7646824631.819295
91.61803871105296 30777.65070299995 482255818778.9702 -7610397173.96009
92.25342340713094 30130.03303121106 484310907809.9819 -7574066073.703179
92.89321459037771 29495.14336469806 486364871163.05426 -7537831813.453133
93.53744282043577 28872.754153443522 488417646967.62036 -7501694868.433108
94.18613886888332 28262.641376722866 490469173628.8724 -7465655706.681345
94.83933372070395 27664.584500430763 492519389833.71387 -7429714789.048676
95.49705857576677 27078.36643467078 494568234556.6293 -7393872569.196995
96.15934485031659 26503.773491611857 496615647065.4696 -7358129493.598729
96.82622417847453 25940.59534361505 498661566927.1552 -7322486001.53727
97.49772841374907 25388.624981633904 500705934013.2928 -7286942525.108365
98.17388963055745 24847.658673891536 502748688505.7078 -7251499489.222477
98.85474012575779 24317.495924837604 504789770901.8909 -7216157311.608086
99.54031242019171 23797.93943438796 506829122020.35675 -7180916402.8159275
100.23063926023768 23288.795057450236 508866683005.9159 -7145777166.224173
100.92575361937506 22789.871763737687 510902395334.8591 -7110739998.0445175
101.62568869975964 22300.981597873586 512936200820.05426 -7075805287.329185
102.33047793380827 21821.939639790664 514968041615.94934 -7040973415.978887
103.04015498579751 21352.563965424175 516997860223.4949 -7006244758.751569
103.75475375346979 20892.675607705787 519025599494.9657 -6971619683.272199
104.47430836965424 20442.09851785541 521051202638.7031 -6937098550.043262
105.1988532038954 20000.65952697791 523074613223.75616 -6902681712.456302
105.92842286409655 19568.18830796192 525095775184.4415 -6868369516.80414
106.66305219817106 19144.517337687295 527114632824.8026 -6834162302.294138
107.4027762957086 18729.48185953844 529131130822.9863 -6800060401.062108
108.14763048964953 18322.919846229368 531145214235.5184 -6766064138.187242
108.89765035797421 17924.671962938122 533156828501.4959 -6732173831.707682
109.65287172540073 17534.581530755804 535165919446.6781 -6698389792.637073
110.41333066509779 17152.49449044761 537172433287.49396 -6664712324.98176
111.17906350040597 16778.259366531205 539176316634.94745 -6631141725.758931
111.95010680657454 16411.727231669436 541177516498.4398 -6597678285.015373
112.7264974125066 16052.751671382475 543175980289.4888 -6564322285.847176
113.50827240252012 15701.188749076398 545171655825.36505 -6531074004.420026
114.29546911811735 15356.89697139281 547164491332.62537 -6497933709.990418
115.08812515977036 15019.737253876669 549154435450.56305 -6464901664.92744
115.88627838871513 14689.572886966382 551141437234.5549 -6431978124.735429
116.68996692876188 14366.269502303454 553125446159.3259 -6399163338.077231
117.49922916811414 14049.695039365333 555106412122.1099 -6366457546.798283
118.31410376120432 13739.719712418699 557084285445.7288 -6333860985.951249
119.13462963053807 13436.215977796595 559059016881.5684 -6301373883.821511
119.96084596855538 13139.058501496538 561030557612.4714 -6268996461.953149
120.7927922395006 12848.124127102714 562998859255.5295 -6236728935.1757765
121.63050818130954 12563.291844029365 564963873864.7909 -6204571511.631838
122.47403380750542 12284.442756088181 566925553933.8688 -6172524392.804722
123.32340940911223 12011.4600503768 568883852398.4663 -6140587773.547356
124.17867555657718 11744.228966490818 570838722638.801 -6108761842.111552
125.03987310171055 11482.636766056572 572790118481.9475 -6077046780.177822
125.90704317963498 11226.572702586647 574737994204.0804 -6045442762.8859415
126.78022721075206 10975.927991655448 576682304532.6357 -6013949958.865954
127.65946690272 10730.59578139614 578623004648.3756 -5982568530.269842
128.54480425244503 10490.471123317619 580560050187.3647 -5951298632.803762
129.43628154808923 10255.450943440126 582493397242.8628 -5920140415.760739
130.3339413710883 10025.434013750579 584423002367.119 -5889094022.054043
131.2378265981875 9800.320923974685 586348822573.0884 -5858159588.250935
132.14798040348776 9580.014053667031 588270815336.0509 -5827337244.607094
133.06444626050978 9364.417544616303 590188938595.1517 -5796627115.101393
133.9872679442685 9153.437273566491 592103150754.847 -5766029317.471316
134.91648953336622 8946.980825251163 594013410686.2712 -5735543963.248722
135.85215541209573 8744.957465741638 595919677728.5103 -5705171157.796217
136.79431027256265 8547.278116105868 597821911689.7983 -5674911000.343846
137.74299911681783 8353.855326378838 599720072848.6221 -5644763584.026386
138.69826725900919 8164.603249841228 601614121954.7484 -5614728995.920922
139.66016032754374 7979.43761760687 603504020230.1608 -5584807317.085009
140.62872426726958 7798.275713515793 605389729369.9227 -5554998622.595081
141.60400534166786 7621.036349333241 607271211542.9489 -5525302981.585455
142.58605013506508 7447.6398402513405 609148429392.704 -5495720457.287534
143.57490555485572 7278.007980693706 611021346037.8138 -5466251107.069574
144.57061883374524 7112.064020419572 612889925072.603 -5436894982.476671
145.5732375320037 6949.732640927644 614754130567.5461 -5407652129.2712345
146.58280953973994 6790.939932156197 616613927069.6492 -5378522587.473701
147.59938307918654 6635.613369479489 618469279602.7434 -5349506391.403705
148.62300670700563 6483.6817909969905 620320153667.7123 -5320603569.721448
149.65372931660588 6335.075375115267 622166515242.633 -5291814145.4695215
150.69160014048012 6189.725618419196 624008330782.8511 -5263138136.114908
151.7366687525546 6047.565313832052 625845567220.9713 -5234575553.591408
152.78898507055948 5908.52852906118 627678191966.7853 -5206126404.342211
153.84859935841033 5772.5505853286795 629506172907.115 -5177790689.362906
154.91556222861186 5639.568036383802 631329478405.5947 -5149568404.24459
155.9899246446727 5509.518647796336 633148077302.3715 -5121459539.217381
157.07173792354217 5382.341376527772 634961938913.7449 -5093464079.194055
158.1610537380591 5257.97635077926 636771033031.7279 -5065582003.814027
159.25792411942234 5136.364850113281 638575329923.5479 -5037813287.487437
160.36240145967352 5017.449285847902 640374800331.0707 -5010157899.439584
161.4745385142022 4901.1731817204645 642169415470.1667 -4982615803.755434
162.59438840426304 4787.4811548196385 643959147030.0021 -4955186959.424448
163.72200461951584 4676.318896782494 645743967172.2727 -4927871320.385466
164.8574410205778 4567.633155255607 647523848530.3665 -4900668835.571904
166.00075184159883 4461.371715616772 649298764208.469 -4873579448.956981
167.1519916928493 4357.483382956278 651068687780.6001 -4846603099.599233
168.3112155633314 4255.917964314282 652833593289.5952 -4819739721.688035
169.47847882340275 4156.626251173239 654593455246.0194 -4792989244.589416
170.65383722742402 4059.5600022019203 656348248627.0281 -4766351592.891841
171.83734691641925 3964.671926249817 658097948875.1626 -4739826686.452269
173.02906442076022 3871.91566558859 659842531897.0944 -4713414440.442167
174.22904666286382 3781.245779399234 661581974062.3048 -4687114765.393775
175.4373509599138 3692.61772750168 663316252201.7172 -4660927567.246322
176.65403502659558 3605.9878543253744 665045343606.2643 -4634852747.392457
177.87915697785564 3521.313373117682 666769226025.4111 -4608890202.724636
179.11277533167623 3438.5523503883724 668487877665.6177 -4583039825.681659
180.35494901186934 3357.6636905875903 670201277188.7506 -4557301504.295243
181.60573735089386 3278.607121014688 671909403710.4479 -4531675122.236598
182.8652000926866 3201.3431769561544 673612236798.425 -4506160558.863134
184.13339739551895 3125.833187049503 675309756470.7416 -4480757689.265095
185.41038983486732 3052.039258871531 677001943194.0092 -4455466384.312322
186.6962384063095 2979.9242647477663 678688777881.5605 -4430286510.700924
187.99100452843527 2909.451827781501 680370241891.5651 -4405217931.000083
189.29475004578282 2840.5863080992804 682046317025.1046 -4380260503.698724
190.60753723179 2773.2927893111573 683716985524.1981 -4355414083.252306
191.9294287917716 2707.5370651826765 685382230069.7899 -4330678520.1294775
193.26048786591167 2643.285626516837 687042033779.6868 -4306053660.858837
194.60077803228222 2580.5056482430246 688696380206.4618 -4281539348.075535
195.9503633098772 2519.164976711167 690345253335.3082 -4257135420.567956
197.3093081616732 2459.2321171881254 691988637581.8624 -4232841713.3242583
198.67767749770567 2400.6762215545427 693626517789.9789 -4208658057.5789533
200.05553667817236 2343.467076199234 695258879229.4749 -4184584280.859328
201.44295151655206 2287.5750901092874 696885707593.8304 -4160620207.031921
202.83998828275136 2232.97128315302 698506988997.8599 -4136765656.3488
204.246713706267 2179.6272745539454 700122709975.3391 -4113020445.4938836
205.66319497937621 2127.5152715529284 701732857476.6073 -4089384387.6290627
207.08949976034302 2076.6080582567 703337418866.1263 -4065857292.4403553
208.52569617665324 2026.8789846699035 704936381920.016 -4042438966.183826
209.9718528282652 1978.3019559088777 706529734823.5487 -4019129211.731549
211.42803879088984 1930.851421594401 708117466168.6222 -3995927828.617313
212.8943236192867 1884.50236542155 709699564951.1926 -3972834613.0823607
214.3707773505896 1839.2302949039874 711276020568.6886 -3949849358.120865
215.85747050764854 1795.0112312908248 712846822817.387 -3926971853.525408
217.35447410240172 1751.8216996533863 714411961889.7705 -3904201885.93221
218.86185963926394 1709.638719140077 715971428371.8503 -3881539238.8663297
220.3796991185454 1668.4397933966864 717525213240.4705 -3858983692.78662
221.90806503988748 1628.2029011503403 719073307860.5809 -3836535025.1306353
223.44703040572904 1588.9064869545098 720615703982.4926 -3814193010.359287
224.9966687247899 1550.5294520932673 722152393739.1029 -3791957420.001435
226.5570540155856 1513.0511456422403 723683369643.1064 -3769828022.69822
228.12826080995924 1476.4513556845006 725208624584.1757 -3747804584.2473235
229.71036415664514 1440.7103006788611 726728151826.1296 -3725886867.646971
231.3034396248499 1405.8086209788241 728241945004.0743 -3704074633.139827
232.90756330786556 1371.7273704997235 729749998121.5325 -3682367638.2566385
234.5228118267007 1338.4480085323 731252305547.5465 -3660765637.859774
236.14926233374376 1305.952391700318 732748862013.7723 -3639268384.1864734
237.78699251644457 1274.2227660604697 734239662611.5486 -3617875626.8920116
239.43608060102886 1243.2417593422108 735724702788.9575 -3596587113.0925508
241.09660535623092 1212.992373325823 737203978347.8635 -3575402587.407896
242.76864609705984 1183.4579763563763 738677485440.944 -3554321792.0039463
244.45228268858415 1154.6222959919005 740145220568.6997 -3533344466.6350293
246.14759554974992 1126.46941178351 741607180576.4597 -3512470348.68593
247.85466565722055 1098.9837481857564 743063362651.368 -3491699173.213759
249.57357454924315 1072.1500675951586 744513764319.3604 -3471030672.989603
251.30440432954663 1045.9534635149337 745958383442.1332 -3450464578.5398955
253.0472376712595 1020.379353844213 747397218214.0983 -3430000618.187633
254.80215782086265 995.4134742896134 748830267159.332 -3409638518.093273
256.5692486021616 971.0418718975532 750257529128.512 -3389378002.2954965
258.3485944202947 947.2508987052148 751679003295.8506 -3369218792.7516336
260.14028026576 924.0272055085695 753094689156.0155 -3349160609.3779354
261.94439171847966 901.3577357454094 754504586521.0497 -3329203170.089519
263.7610149518831 879.2297194918377 755908695517.2793 -3309346190.840154
265.59023673702734 857.630667570211 757307016582.2228 -3289589385.6617074
267.4321444467374 836.5483657669994 758699550461.4883 -3269932466.7034297
269.28682605978423 815.9708691586167 760086298205.6747 -3250375144.2708898
271.154370165082 795.886496543719 761467261167.2607 -3230917126.864756
273.0348659659247 776.283824980055 762842440997.5002 -3211558121.2192135
274.9284032842421 757.1516844244077 764211839643.3069 -3192297832.340224
276.8350725648945 738.4791524737611 765575459344.1443 -3173135963.5434194
278.7549648799886 720.2555492062452 766933302628.9092 -3154072216.491828
280.6881719332319 702.4704321200537 768285372312.8197 -3135106291.2332416
282.63478606430846 685.113591168912 769631671494.2982 -3116237886.237406
284.594900253294 668.1750438923382 770972203551.8602 -3097466698.432839
286.5686081250926 651.6450306392979 772306972140.9993 -3078792423.243484
288.55600395391326 635.5140098835539 773635981191.079 -3060214754.624983
290.5571826677683 619.7726536293271 774959234902.2217 -3041733385.10077
292.5722398530122 604.4118429056279 776276737742.2054 -3023348005.797795
294.6012717589026 589.4226633478966 777588494443.3591 -3005058306.482066
296.6443753022026 574.7964008653564 778894509999.4667 -2986863975.5938125
298.7016480718047 560.5245373927593 780194789662.6696 -2968764700.282456
300.7731883333976 546.598746724952 781489338940.381 -2950760166.4412165
302.8590950341545 533.0108904329965 782778163592.1982 -2932850058.741525
304.9594678074645 519.7530138603001 784061269626.8273 -2915034060.6670475
307.07440697768646 506.81734219751854 785338663299.0074 -2897311854.547524
309.20401356494614 494.1962766347462 786610351106.4491 -2879683121.5922446
311.34838928995634 481.88239058976734 787876339786.7716 -2862147541.9232917
313.5076365788806 469.8684260109407 789136636314.4559 -2844704794.6084356
315.6818585682205 458.1472897535147 790391247897.7977 -2827354557.693825
317.8711591097472 446.7120500279815 791640181975.8759 -2810096508.236286
320.0756427754569 435.5559329193095 792883446215.5236 -2792930322.3354287
322.2954148625704 424.67231897569985 794121048508.3142 -2775855675.165381
324.53058139855784 414.0547398657295 795352996967.551 -2758872241.006305
326.7812491462083 403.696875102567 796579299925.2726 -2741979693.275545
329.0475256087241 393.5925488341693 797799965929.2625 -2725177704.5585704
331.32951903486054 383.73572669816605 799015003740.0752 -2708465946.6395288
333.6273384240918 374.1205127403754 800224422328.069 -2691844090.5316124
335.94109353182205 364.7411463957037 801428230870.4525 -2675311806.5070267
338.27089487462285 355.591999530391 802626438748.341 -2658868764.1267676
340.61685373551734 346.66757354439915 803819055543.8269 -2642514632.270008
342.97908216929017 337.96249653293614 805006091037.0603 -2626249079.163287
345.35769300784455 329.4715205059448 806187555203.344 -2610071772.4093246
347.7527998655898 321.1895186645654 807363458210.2408 -2593982379.0155964
350.16451714486584 313.111482733491 808533810414.6923 -2577980565.4226093
352.59296004141277 305.23252034816244 809698622360.155 -2562065997.53185
355.03824454986716 297.5478524958448 810857904773.7458 -2546238340.733501
357.50048746930867 290.05281100951106 812011668563.4061 -2530497259.9338007
359.979806408833 282.74283611362176 813159924815.0748 -2514842419.582174
362.4763197931751 275.6134740207582 814302684789.8821 -2499273483.698021
364.99014686836034 268.66037457822307 815439959921.3519 -2483790115.8972607
367.52140770740584 261.87928896360233 816571761812.625 -2468391979.418534
370.07022321604995 255.26606742842807 817698102233.6925 -2453078737.1491866
372.6367151385332 248.81665708896838 818818993118.6489 -2437850051.6508837
375.22100606340746 242.52709976331025 819934446562.9574 -2422705585.185018
377.8232194293976 236.39352985379395 821044474820.7354 -2407644999.7377477
380.44347953129125 230.412172273992 822149090302.0502 -2392667957.0448403
383.08191152588176 224.57934041931975 823248305570.2382 -2377774118.6161427
385.73864143794043 218.89143418049636 824342133339.2332 -2362963145.7598352
388.41379616624226 213.34493799897655 825430586470.919 -2348234699.6063485
391.10750348962085 207.93641896359472 826513677972.4913 -2333588441.1320567
393.8198920730781 202.66252494757006 827591420993.8445 -2319024031.182623
396.5510914739237 197.51998278514063 828663828824.967 -2304541130.4961195
399.3012321479697 192.50559648700357 829730914893.3636 -2290139399.7258263
402.07044545575525 187.6162454938532 830792692761.4861 -2275818499.4628
404.8588636688278 182.84888296722104 831849176124.1893 -2261578090.2580986
407.666619976054 178.20053411693473 832900378806.199 -2247417832.644798
410.49384848998864 173.66829456442636 833946314759.6025 -2233337387.159678
413.3406842532736 169.24932874122834 834986998061.3535 -2219336414.3646765
416.20726324509485 164.94086832191766 836022442910.7987 -2205414574.8680344
419.0937223876707 160.74021069086626 837052663627.2185 -2191571529.345206
422.0001995527991 156.6447174420828 838077674647.3916 -2177806938.559451
424.9268335684355 152.65181291152922 839097490523.172 -2164120463.3822155
427.87376422533157 148.7589827412203 840112125919.0908 -2150511764.8131895
430.8411322837052 144.96377247450968 841121595609.9708 -2136980504.0001411
433.8290794799704 141.2637861818978 842125914478.5656 -2123526342.2584426
436.8377485335012 137.6566851167828 843125097513.2119 -2110148941.0903897
439.8672831534548 134.14018640051657 844119159805.5072 -2096847962.2041843
442.91782804562945 130.71206173620462 845108116547.9995 -2083623067.5327365
445.9895289193831 127.37013615063586 846091983031.9027 -2070473919.2521322
449.0825324945859 124.1122867638021 847070774644.8257 -2057400179.799903
452.1969865086361 120.93644158541213 848044506868.5255 -2044401511.8929877
455.33303972350876 117.84057833788293 849013195276.6749 -2031477578.545494
458.4908419328691 114.822723305233 849976855532.6544 -2018628043.0861406
461.67054396922 111.88095020737777 850935503387.3586 -2005852569.1755135
464.87229771111373 109.01337909927544 851889154677.0265 -1993150820.8230116
468.0962560903992 106.21817529443922 852837825321.0873 -1980522462.4036
471.34257309953426 103.49354831228605 853781531320.0293 -1967967158.6742544
474.6114037989332 100.83775084885458 854720288753.2847 -1955484574.7902262
477.9029043243815 98.24907777038193 855654113777.1371 -1943074376.3209913
481.21723189448534 95.72586512928982 856583022622.6462 -1930736229.266027
484.55454481818833 93.26648920208945 857507031593.5939 -1918469800.0702887
487.9150025023301 90.8693655487662 858426157064.4482 -1906274755.6394825
491.29876545925725 88.53294809318793 859340415478.3472 -1894150763.3550959
494.70599531449756 86.25572822408884 860249823345.1041 -1882097491.089164
498.13685481447163 84.03623391621495 861154397239.2292 -1870114607.2188492
501.59150783427475 81.8730288711854 862054153797.9742 -1858201780.640732
505.0701193854963 79.76471167767517 862949109719.3926 -1846358680.7849274
508.5728556241094 77.70991499049079 863839281760.4238 -1834584977.6289196
512.0998838583997 75.70730472815895 864724686734.9921 -1822880341.7112117
515.6513725569646 73.75557928861599 865605341512.1301 -1811244444.1447144
519.227491356752 71.853468782633 866481263014.1162 -1799676956.6299465
522.8284110711717 69.9997342845799 867352468214.6368 -1788177551.4679668
526.4543036982451 68.1931671001774 868218974136.963 -1776745901.5731378
530.1053424288302 66.43258805085567 869080797852.1508 -1765381680.485613
533.7817016548848 64.71684677438188 869937956477.2571 -1754084562.3836741
537.483556977805 63.044821041390925 870790467173.5782 -1742854222.0957816
541.2110852168046 61.41541608749335 871638347144.9042 -1731690335.1124656
544.964464417369 59.82756396061009 872481613635.7957 -1720592577.5979705
548.7438738597509 58.280222883221114 873320283929.8765 -1709560626.4017212
552.5494940675433 56.772376629189544 874154375348.149 -1698594159.0695405
556.3815068162918 55.3030339148626 874983905247.3247 -1687692853.854706
560.2400951421876 53.871227804123414 875808891018.1765 -1676856389.7287529
564.1254433507999 52.47601512710657 876629350083.9081 -1666084446.3921213
568.0377370258893 51.11647591226492 877445299898.5444 -1655376704.2845585
571.9771630382628 49.79171283151147 878256757945.3374 -1644732844.5953622
575.9439095547085 48.50085065813683 879063741735.1941 -1634152549.273392
579.9381660469749 47.243035737236404 879866268805.1201 -1623635501.036912
583.9601233008292 46.01743546836068 880664356716.6848 -1613181383.3832026
588.0099734251621 44.823237800132055 881458023054.5016 -1602789880.59804
592.0879098611726 43.659650736554646 882247285424.7296 -1592460677.7649088
596.1941273915982 42.52590185477021 883032161453.5912 -1582193460.774101
600.3288221500284 41.42123783399697 883812668785.9104 -1571987916.3315582
604.4921916302634 40.34492399541569 884588825083.6658 -1561843731.9675996
608.6844346957572 39.29624385274985 885360648024.5656 -1551760596.045392
612.9057515891066 38.27449867331352 886128155300.637 -1541738197.769311
617.1563439416251 37.27900704928491 886891364616.8365 -1531776227.1930523
621.4364147829646 36.30910447898801 887650293689.6754 -1521874375.2276335
625.7461685508225 35.36414295794999 888404960245.8649 -1512032333.649158
630.0858111006974 34.443490579525985 889155382020.9773 -1502249795.1064467
634.4555497157309 33.54653114486867 889901576758.1266 -1492526453.128477
638.855593116599 32.67266378204249 890643562206.6637 -1482862002.1316593
643.286151471492 31.821302574069342 891381356120.8926 -1473256137.4269276
647.7474364061422 30.991876195713605 892114976258.7996 -1463708555.2267
652.2396610139434 30.183827558802633 892844440380.8038 -1454218952.6516206
656.7630398661179 29.39661346589841 893569766248.521 -1444787027.7371912
661.3177890219771 28.629704272124357 894290971623.547 -1435412479.4401906
665.9041260392302 27.882583554971735 895008074266.2561 -1426095007.6449807
670.5222699843868 27.15474779189723 895721091934.6182 -1416834313.1696117
675.1724414432098 26.445706045543464 896430042383.0294 -1407630097.7718012
679.8548625312613 25.754979656402423 897134943361.1628 -1398482064.1547408
684.5697569045078 25.082101942758975 897835812612.8329 -1389389915.9727545
689.3173497699989 24.42661790774655 898532667874.8766 -1380353357.8368096
694.097867896634 23.788083953351702 899225526876.0527 -1371372095.319862
698.9115396259832 23.166067601213964 899914407335.9537 -1362445834.9620752
703.7585948832044 22.560147220060443 900599326963.937 -1353574284.2758646
708.6392651880154 21.969911759629316 901280303458.0691 -1344757151.7508347
713.5537836657631 21.39496049092845 901957354504.0887 -1335994146.8585284
718.5023850585476 20.834902752689587 902630497774.3811 -1327284980.0570714
723.485305736446 20.289357703870692 903299750926.973 -1318629362.7956483
728.502783708791 19.75795408207312 903965131604.5378 -1310027007.5188675
733.5550586355516 19.240329967732183 904626657433.4208 -1301477627.6709561
738.6423718387682 18.73613255395397 905284346022.675 -1292980937.6998615
743.7649663140911 18.245017921862708 905938214963.1162 -1284536653.061175
748.9230867423757 17.766650821337056 906588281826.3892 -1276144490.221953
754.1169795013816 17.30070445700571 907234564164.0519 -1267804166.664397
759.3468926775283 16.8468602793857 907877079506.6714 -1259515400.8894076
764.6130760777579 16.404807781039526 908515845362.9376 -1251277912.4200027
769.9157812414543 15.974244297639578 909150879218.7876 -1243091421.8046358
775.2552614524708 15.554874813821277 909782198536.548 -1234955650.6203423
780.6317717512154 15.146411773718336 910409820754.0885 -1226870321.4758182
786.0455689468456 14.748574896066772 911033763283.9921 -1218835158.0143342
791.496911629522 14.361090993775544 911654043512.7362 -1210849884.916566
796.9860601827728 13.98369379785567 912270678799.8914 -1202914227.903262
802.5132767959183 13.616123785610009 912883686477.3297 -1195027913.7378466
808.078825476607 13.258128012980332 913493083848.4507 -1187190670.2288625
813.6829720634132 12.909459950958171 914098888187.4169 -1179402226.2323346
819.3259842385477 12.569879325960732 914701116738.4061 -1171662311.6539955
825.0081315406304 12.23915196408229 915299786714.8745 -1163970657.4514244
830.7296853775784 11.917049639126915 915894915298.8344 -1156326995.636042
836.4909190395564 11.603349924336774 916486519640.1436 -1148731059.2750509
842.2921077120432 11.297836047726044 917074616855.8094 -1141182582.4932108
848.1335284889632 11.0002967509386 917659224029.3033 -1133681300.4745526
854.0154603859355 10.710526151543379 918240358209.8901 -1126226949.463965
859.9381843535865 10.428323608689311 918818036411.968 -1118819266.768698
865.9019832909842 10.153493592037536 919392275614.423 -1111457990.7597473
871.9071420591362 9.885845553896235 919963092759.9927 -1104142860.87315
877.953947494611 9.62519380447955 920530504754.6461 -1096873617.6111822
884.0426884232241 9.371357390219227 921094528466.9713 -1089650002.543458
890.1736556738477 9.12415997505405 921655180727.5787 -1082471758.307932
896.3471420922884 8.883429724628717 922212478328.5128 -1075338628.6118193
902.5634425552894 8.648999193330758 922766438022.679 -1068250358.232397
908.8228539846002 8.420705214100273 923317076523.2788 -1061206693.0177542
915.1256753611742 8.19838879094415 923864410503.2588 -1054207379.887408
921.4722077394347 7.981894994092543 924408456594.7693 -1047252166.832873
